rotation_freq_Hz,sampling_rate,duration_s,load,temperature_C,sound,rpm,label
30.63897238,5001.710301,0.498507694,0.343372912,42.21771723,69.09774335,1042.843614,healthy
32.88300428,5003.704034,0.498937745,0.306682253,36.06744956,51.82171929,1425.274561,healthy
61.53229565,4999.077464,0.498089288,0.810469058,50.15172692,53.06690591,2311.428363,healthy
43.03806103,4999.787777,0.505478617,0.71295431,36.28764786,58.51525085,1661.491832,healthy
41.86276973,5000.136249,0.49966531,0.614082218,39.00100262,83.70857997,1718.58364,non_healthy
31.92978511,4998.487585,0.500561077,0.212683374,45.31169137,55.84250365,1237.088285,non_healthy
40.784522,4999.898399,0.49409234,0.914933964,28.5955269,55.06668686,1539.850618,healthy
48.76588597,4999.232081,0.495373692,0.178566979,36.97480459,61.48633888,1823.358481,healthy
40.02522976,4999.226792,0.50274479,0.721278769,40.20248189,63.74312964,1529.421859,healthy
48.72289478,4999.597289,0.500937917,0.85447935,40.36196618,56.47441617,1809.966186,non_healthy
38.6920476,5000.646583,0.499821178,0.444595321,40.98400722,61.45194768,1730.557859,non_healthy
44.79053523,4994.638822,0.502957605,1.000019784,49.30767177,44.57250028,1636.166172,healthy
59.68019999,5000.446867,0.50070876,0.273039014,42.90111964,68.31414522,2075.044181,healthy
36.05825245,5001.059942,0.49730243,0.532828282,38.99829841,71.62181546,1330.420491,healthy
49.1429813,5003.909058,0.499494704,0.883993773,40.9403573,49.16376963,1744.160602,healthy
61.4928258,5001.331982,0.490242958,0.816070065,46.16477246,50.10412551,2199.366756,healthy
38.27910027,4999.656011,0.510794748,0.825189152,32.51462575,60.82679824,1453.697694,healthy
38.30908519,5001.49067,0.495020889,0.88348591,36.10543577,49.75970547,1383.188537,healthy
45.11285641,4997.425207,0.502949888,0.745313605,41.88129513,66.28389396,1763.918516,healthy
21.72436188,5000.680699,0.503542844,0.529565546,32.67557435,57.07752947,762.6175427,healthy
40.10705005,5001.339337,0.500630599,0.843210395,43.34049503,75.37241274,1447.196676,healthy
30.06350796,4996.987462,0.508168618,0.367970174,38.24066972,61.85686294,1202.514769,non_healthy
45.23369072,5002.278233,0.505301729,0,47.76239936,71.59806141,2016.852436,non_healthy
36.62285565,4997.018238,0.498052508,0.677808625,41.65393318,63.2263315,1194.39516,non_healthy
38.43218002,4998.257072,0.504805333,0.118482225,49.21186614,65.60021143,1329.575979,non_healthy
34.90704102,5002.271093,0.498888242,0.031011197,47.39450336,64.94802761,1478.472527,non_healthy
34.83992418,5004.138386,0.496528258,0.264811825,33.02173259,56.60143214,1238.885507,healthy
25.38072072,4997.361842,0.495439941,0.435537107,44.04534073,62.4264826,1151.560939,non_healthy
40.48999742,5000.907308,0.510123939,0.353953385,37.75179378,54.90153212,1335.664505,healthy
31.47993684,5004.265355,0.499480303,0.868713814,44.25955712,50.84154821,1242.659304,healthy
47.92931552,5003.019319,0.502424126,0.794078452,41.48550455,38.47666126,1878.628726,healthy
34.92296712,4997.196518,0.511092225,0.341011549,52.30876864,62.81276317,1458.408326,non_healthy
36.49000606,5001.254584,0.499908637,0.499600316,36.34266885,69.13273599,1411.577446,healthy
50.3068107,5001.671016,0.500138458,0.614188463,46.76246027,55.95465661,1999.750058,healthy
55.48875442,4997.270831,0.503912039,0.134226557,37.5016968,43.36305289,2018.182814,healthy
47.32730485,5002.77372,0.499132776,0.712468261,40.22824798,56.18020614,1830.117955,healthy
25.27788747,4999.434737,0.497903037,0.451791804,38.14125,62.56439261,791.1844809,healthy
34.69274402,5000.994105,0.494504447,0.769429206,39.61949261,85.49152564,1302.774474,non_healthy
60.06795281,4997.415807,0.501107195,0.377650877,41.58910891,87.26286975,2132.381611,healthy
21.36113221,4998.301102,0.498697873,0.44680761,38.24447131,77.57736339,838.1775024,healthy
48.18528637,5001.076923,0.500406668,0.59918812,32.91714081,57.17826096,1868.697234,healthy
37.67709839,4998.520245,0.494043165,0.606333608,38.60324263,74.99570161,1429.262059,healthy
22.49416348,4998.913484,0.503044228,0.685014968,39.93635616,74.27013423,787.7953579,healthy
26.70644603,4998.481039,0.495213039,0.778827873,41.71092411,80.85123387,1062.288063,non_healthy
38.43792493,5001.675059,0.502737737,0.486321102,45.31774072,68.97856833,1479.754676,healthy
38.635211,4999.427788,0.497332979,0.28079786,36.77284205,67.24935875,1430.669587,healthy
74.44485601,4999.370671,0.501897698,0.600379446,87.06891809,97.70389879,1714.341268,non_healthy
33.15901689,5003.632599,0.505492273,0.434568081,41.37715154,54.82300721,1120.112482,healthy
41.93772734,5003.555521,0.496563818,0.197568232,46.21699189,80.39455593,1544.44144,non_healthy
48.6487798,4999.402443,0.502092801,0.230513166,39.75613884,71.8233156,1841.167616,healthy
33.32209318,5001.203607,0.495978431,1.067479428,42.48703547,59.32276035,1273.574555,healthy
12.71012889,5003.13624,0.501027146,0.147299656,43.75808495,71.34444085,638.2506006,non_healthy
48.55279832,4999.621985,0.502531547,0.62934206,40.23360012,56.42911527,1749.871304,non_healthy
47.147604,4997.836664,0.500549147,0.483870702,41.03698894,44.00826167,1724.358578,healthy
36.12452263,5000.178979,0.500801855,0.662268384,40.17335577,59.36621908,1318.263326,healthy
47.6993363,5004.796376,0.492623723,0.579833696,31.56433972,70.96147985,1662.017803,non_healthy
56.31835608,4995.133192,0.49532617,0.257937221,46.69053502,98.26530808,1901.432175,non_healthy
27.98444649,4996.952113,0.486709635,0.13020033,47.03347536,74.10643166,1026.972963,non_healthy
29.60890877,4998.614278,0.504189264,0.451209641,45.79550427,73.27142202,1205.700574,non_healthy
46.35864228,5001.698793,0.503833942,0.934653722,39.06319174,44.11177878,1859.487551,non_healthy
42.93106219,4998.539763,0.503351502,0.923663339,35.72373317,52.82601328,1652.934589,healthy
38.12910222,5001.885595,0.494671193,0.482970204,37.24702764,41.0552068,1207.787139,healthy
57.96321065,5000.766861,0.50204953,0.823872335,41.01165621,78.42318073,2133.35841,healthy
31.44670217,4998.367047,0.493445856,0.312661934,44.15326464,61.37333356,1467.391022,non_healthy
43.15321019,4999.391994,0.503004943,0.271026436,43.54756888,89.61963757,1687.109854,healthy
35.14345195,4999.711444,0.500366679,0.235544632,42.6211441,59.15538359,1369.299644,healthy
35.53584022,5002.795396,0.493038914,0.634733084,46.15411742,61.37428527,1308.235617,non_healthy
16.94667787,4998.222296,0.496080551,0.52133721,98.18160837,138.4931587,1543.773945,healthy
41.92637524,5004.39733,0.501170551,0.183243281,41.18657392,52.05991846,1581.9888,healthy
40.72479847,4999.845909,0.499848385,0.677250046,36.11872596,77.86378647,1537.173749,healthy
25.66369201,4998.312807,0.507564999,0.874618354,53.98130954,57.33617991,1124.286441,non_healthy
28.32853637,5001.361414,0.500338099,0.608108873,51.21275304,68.04650062,1182.152991,healthy
30.36421071,4998.514469,0.509056408,0.415030607,45.31506573,58.92488775,1130.909794,healthy
41.0542911,5000.952432,0.497525754,0.018216369,34.04783945,68.57783732,1523.813035,healthy
41.77962651,5001.525235,0.494187339,0.70218804,35.34725144,54.12202312,1523.97328,healthy
93.67454046,4998.996902,0.511454204,0.601191408,127.3348174,146.2308513,1880.927569,non_healthy
42.06798339,4998.870849,0.505981417,0.476782832,35.1325401,58.00270602,1586.844638,healthy
31.60025327,4994.241986,0.503470974,0.70819304,40.61530105,66.5241946,1114.266898,healthy
21.90013727,5001.998297,0.505671594,0.804794386,44.56505598,69.63967135,876.5436325,healthy
44.47933405,4999.28661,0.507866037,0.24650001,33.82943483,57.47183294,1533.702011,healthy
31.99108946,4999.235395,0.494373003,0.179173089,43.4597788,67.74394391,1379.945115,non_healthy
44.88203911,5002.198528,0.500760772,0.540003549,42.66637386,68.38603007,1715.969603,non_healthy
40.13398153,4998.974249,0.504548201,0.466678459,42.05303857,46.34186196,1641.078188,healthy
41.12002417,4999.866548,0.503040869,0.718229681,51.17357526,67.5598255,1409.884549,healthy
40.15981585,4998.829735,0.49883286,0.042353629,34.12376542,49.46494997,1601.317039,healthy
26.83345704,4999.073861,0.496659215,0.556756768,43.47130319,56.19092334,1095.553368,healthy
36.81148182,5002.844428,0.499785189,0.715096271,53.57138812,87.7518811,1307.658804,healthy
41.2081508,5001.154977,0.500662753,0.475020048,31.73835884,48.45165737,1607.347683,healthy
35.12359297,4998.202406,0.50129093,0.649302029,27.28854815,45.74682544,1239.735891,healthy
27.60766666,4996.47056,0.502092287,1.113943916,39.85227385,67.71635697,1089.035342,healthy
41.0329015,4997.723623,0.496277584,0.057775994,42.13569361,66.1998518,1582.92484,healthy
42.22967609,4997.84182,0.506105066,0.81568699,50.23567259,60.49086864,1648.57392,healthy
32.56469773,5000.143625,0.492893528,0.189204684,49.60481641,63.00287722,1242.146778,healthy
43.93529195,5001.480531,0.491433281,0.607307047,42.34497962,62.56285657,1532.099466,non_healthy
23.46780984,4999.820168,0.505937823,0.48772116,46.91815604,77.35472939,918.2102655,healthy
51.24054384,4998.573754,0.498785809,0.847278691,49.98897641,40.62656414,1883.308835,healthy
45.36887811,4999.775446,0.502670353,0.268651834,40.1349105,66.06498673,1600.018642,healthy
46.28372683,5001.260492,0.500460241,0.421005668,36.11171912,54.97222604,1667.966277,healthy
37.7078683,4999.935181,0.49998935,0.427792922,45.97874568,64.39185892,1218.390337,non_healthy
39.92496592,4998.182227,0.494197539,0.344639726,55.39923587,71.12072073,1151.841314,non_healthy
41.89894537,5001.803395,0.50666161,0.541767735,46.92876441,58.46000697,1527.152717,healthy
46.60310532,5001.406628,0.502648147,0,49.99985458,82.03774053,2131.609945,non_healthy
48.35491939,4998.730237,0.501877439,0.517485518,47.22856167,86.76995321,1907.216414,non_healthy
33.79147504,4998.538463,0.497315992,0.583127625,50.46843072,74.65308046,1325.322982,non_healthy
26.44485226,5001.745348,0.496868357,0.818425732,38.36537864,73.83465097,1096.011723,non_healthy
46.27711792,5000.370142,0.505377601,0.051790587,82.77658443,146.6037663,1453.303157,healthy
35.65507922,5001.424357,0.500313853,1.020101359,37.21591808,32.66684379,1295.318459,healthy
47.06688722,5000.141224,0.503441886,0.560635324,47.19049626,50.37839949,1821.555677,non_healthy
32.07776156,5000.81602,0.504134406,0.838316373,44.35462599,85.63318435,1032.851327,non_healthy
25.03728512,4996.499649,0.502135913,0.316779066,44.27164695,65.27601135,861.7477409,healthy
47.32924778,4995.913257,0.51102248,0.455576983,41.76254021,61.70360996,1754.399694,healthy
40.96443917,4997.292365,0.490554018,0.450697379,45.98138812,54.47630552,1542.852346,healthy
62.28993152,5002.311827,0.498228625,0.357181338,86.70581688,104.7710275,1086.846602,healthy
35.34911345,5002.419576,0.500497617,0.706839039,30.95632224,51.73693086,1330.844195,healthy
25.81933834,5004.380481,0.496959438,0.587095593,37.3389407,67.21144656,784.4012177,healthy
26.45481006,4999.210806,0.503326742,1.017596959,45.33424962,56.71608125,898.891741,healthy
41.81311507,5000.176851,0.494996627,0.554516912,51.31212289,55.55746375,1446.966531,non_healthy
46.54665247,4997.902798,0.495596906,0.433598203,43.76758258,60.72398002,1806.25824,healthy
36.91585954,5000.91357,0.492734493,0.293793694,43.34431581,58.23795656,1401.83192,healthy
59.14864268,5001.758477,0.507570525,0.594750308,40.97837336,83.69602333,2016.078812,non_healthy
64.89388361,4999.819191,0.501726255,0.642691335,92.52924116,147.650232,1613.4438,non_healthy
38.49318474,5001.648568,0.49200366,0.581618023,38.3685258,46.27190613,1520.915998,healthy
36.10694811,5000.043029,0.498738336,0.599761328,32.93112802,46.52511042,1336.943335,healthy
42.77882141,4999.935368,0.501308737,0.921347525,47.25663466,63.00629216,1526.981294,healthy
36.56723322,5000.953147,0.502528477,0,40.63033649,89.72702739,1244.529002,healthy
44.47798666,5001.583522,0.501488638,0.472221287,45.64806494,89.92484013,1749.007656,healthy
62.91685109,4999.235683,0.502276094,0.808760329,57.26201704,87.32420799,2114.51468,non_healthy
35.93055785,4999.81943,0.502807254,0.129652828,35.42700191,62.48342658,1354.664588,healthy
22.65152165,4998.640565,0.505560361,0.612475991,42.23762204,42.1103282,944.0858013,non_healthy
35.60031442,4998.983899,0.500260765,0.658800968,30.02821816,50.67271855,1414.913046,healthy
34.40049193,5000.75133,0.494748883,0.546799023,37.57409993,59.67032681,1196.116011,healthy
36.76441449,4998.629474,0.503626648,0.643984706,34.25415871,53.38338295,1270.473522,healthy
33.99854961,5002.610254,0.505923056,0.365032509,52.30613003,50.88808811,1396.34012,non_healthy
27.21688195,4996.998523,0.506749119,0.77966766,46.74099848,70.73646484,1152.846597,non_healthy
47.2751353,5000.099023,0.490651648,0.713584751,35.15543807,55.11072077,1875.727966,healthy
49.26503811,5001.943418,0.506947981,0.880878168,49.32521348,67.03249771,1905.931911,healthy
57.87522784,4996.593015,0.501621947,0.697137588,43.75208513,56.15429994,1949.087803,healthy
41.97079288,5000.810776,0.502475387,0.528946062,41.33849511,48.97319423,1610.288005,healthy
29.45432372,4997.359456,0.509276231,0.866978597,39.66020621,82.0256744,1154.346042,healthy
51.4026319,4997.620448,0.503691492,0.678379955,55.69346654,65.57243722,1624.103473,non_healthy
59.99918401,4999.209708,0.495906373,1.093285449,45.17281259,51.69997621,2073.253466,healthy
45.79512935,5002.386299,0.503669489,0.638179436,46.80784974,45.03260835,1617.855892,healthy
34.10947111,5000.535205,0.511025143,0.325899773,36.11102529,65.99471761,1179.521543,healthy
40.07506595,4998.586742,0.50065832,0.415237455,38.29331853,60.06631812,1647.452884,healthy
47.32209663,4997.581625,0.504170771,0.495596747,44.57430759,40.26912839,1572.822212,healthy
55.40496725,4999.583935,0.495218595,0.630652029,47.3131133,63.11091387,2212.438709,healthy
51.94501444,5000.310559,0.504110453,0.834237721,42.42546142,58.9828567,1787.888427,healthy
58.22237953,4998.603745,0.495261069,0.595319436,49.70076054,62.44074335,1889.818807,non_healthy
42.26748326,4996.993017,0.497755838,0.678493769,40.09262345,41.04897526,1580.008963,healthy
37.02364041,5000.943593,0.499770755,0.855388275,42.96131134,69.15257972,1347.757065,non_healthy
38.61723427,5001.406666,0.49584992,1.034784482,44.7959544,43.23251169,1496.737806,healthy
28.67395002,5001.900021,0.505661108,0.218501378,44.57859334,74.51037945,1267.809573,non_healthy
52.64840028,5000.713463,0.504786211,0.714590136,65.73718411,81.69931418,2168.649058,non_healthy
29.62621891,5002.92114,0.498627643,0.128069343,43.83375479,41.99349059,1165.256066,healthy
92.62660283,5002.579881,0.497117715,0.830729487,68.64072173,136.9854588,1633.570602,healthy
47.89848668,4999.581774,0.503077,0.312167772,52.97473091,66.73343762,1803.018353,non_healthy
103.5401774,5000.948192,0.500421928,0.559768146,86.22783294,126.7845997,1775.32208,non_healthy
51.00411423,5000.768706,0.502371533,0.271055596,47.85181663,76.83094385,1916.947045,healthy
43.8480786,4999.735539,0.501102978,0.616848623,42.88521291,51.41710949,1551.718677,healthy
33.4350454,4995.723924,0.498017193,0.763698497,37.79814359,58.22900435,1144.038607,healthy
50.31470072,4999.081485,0.508124674,0.6302789,35.58910694,51.81794606,1762.843026,healthy
22.84932588,5000.517336,0.503811607,0.060623272,37.19781619,52.70411641,1111.327006,non_healthy
37.21418172,5002.823553,0.490739889,0.70184663,54.15321804,51.12327754,1385.458851,healthy
35.02260921,5000.497459,0.499620271,0.562505734,37.76037736,66.34834732,1262.537917,healthy
48.18201123,5005.170441,0.496370943,0.531922396,57.37905658,72.64211345,1844.876185,healthy
42.62721357,4997.76797,0.501230104,0.158365636,44.01179769,29.98386489,1519.277432,healthy
32.44891184,5000.90133,0.499654707,0.625306043,38.06492942,40.68401906,1253.078608,non_healthy
44.00755273,5000.59216,0.496127982,0.838970776,48.5783421,60.2964427,1679.890234,healthy
14.54078546,5000.904974,0.496674369,0.580931692,49.50769351,81.34453213,801.9310365,non_healthy
45.7917577,5002.499439,0.503705876,0.474109686,42.68371004,95.07005815,1643.069397,non_healthy
43.06078254,4998.991756,0.49422041,0.550557685,49.59699887,67.16462604,1667.039009,non_healthy
42.2662342,5001.61498,0.503045923,0.798046017,41.07439208,57.24569163,1732.635228,healthy
48.08155958,4998.371576,0.497296906,0.450509825,35.52307805,64.33056102,1704.338809,healthy
29.96620608,4997.146326,0.504876968,0.742180951,36.40634428,62.89149379,1072.160405,healthy
44.31454311,5002.019274,0.498688662,0.650157741,35.90119867,57.66033043,1629.433376,healthy
25.58008813,4999.891851,0.499381503,0.826812046,40.34622706,75.33786835,958.9021039,healthy
43.18506959,4999.730632,0.498504853,0.850161091,39.62183516,50.02708914,1541.985348,healthy
41.63926232,5002.866275,0.500493194,0.717702693,38.37575024,45.07147225,1560.457915,non_healthy
7.63083498,4999.776825,0.500780427,0.404869116,46.18845383,61.05530502,555.3987996,non_healthy
51.21939573,5001.917168,0.49988361,0.26546088,47.46143996,78.52920294,1779.273595,non_healthy
57.63714236,5001.376032,0.496809479,0.390628096,34.84257029,61.02237629,2271.13381,healthy
47.23874245,4996.514375,0.502188929,0.668226327,39.35323037,50.86071226,1676.867557,healthy
49.06969327,5002.166482,0.507233808,0.379582415,34.37430622,56.46735045,1793.694662,healthy
33.77787871,4997.834882,0.501912628,0.422854294,51.23882912,52.71537523,1253.022717,healthy
48.52218047,4997.627738,0.496544223,0.081288816,47.77976509,72.81521568,1707.101754,healthy
34.43070067,5000.3168,0.502702868,0.943782388,38.41717913,59.09047151,1140.560403,healthy
27.58837655,5000.624441,0.507536176,0.672301132,40.52694902,56.23964565,953.1802468,healthy
30.15574983,4997.454282,0.500863263,0.590476441,43.11768825,60.22380563,1056.168846,non_healthy
25.3325711,5000.699645,0.501204722,0.311702203,48.54141745,79.07740725,924.2245627,non_healthy
39.34619017,5001.032748,0.499295248,0.462975845,38.51726577,49.32622359,1360.426242,healthy
44.42603176,4999.239483,0.501356724,0.599517911,42.9521563,80.26735752,1613.00143,healthy
32.2233936,4996.221517,0.49310324,0.672002151,43.10927268,59.85902166,1243.754689,healthy
41.2978789,5000.492134,0.503271172,0.585624988,40.94854726,48.96203704,1586.825189,healthy
40.9039039,5001.056908,0.505551208,0.911477919,40.07884681,83.81508396,1463.193365,healthy
41.61670365,4998.949952,0.505120566,0.48039321,46.85409219,58.01104465,1617.314053,healthy
42.8976321,4998.662104,0.494989574,0.515727293,37.75292449,55.01080085,1575.45919,healthy
18.53283838,4999.975452,0.500935161,0.610205018,41.29860284,72.10699268,931.8986017,healthy
45.11911022,5003.043142,0.498363667,0.596872207,49.46444555,57.34294609,1642.48011,healthy
37.48000713,4996.77017,0.505625056,0.631362502,49.37307942,47.37968367,1522.843967,non_healthy
48.19073753,5000.33182,0.5012243,0.654005911,46.3101118,45.70298655,1828.035286,healthy
47.41806403,4999.189674,0.501123573,0,53.05590592,54.68854891,1818.453969,healthy
62.64920855,4994.56751,0.49713484,0.742490736,37.84855831,67.69489461,2200.170843,healthy
40.30614376,5000.138916,0.5078265,0.734658592,29.05381956,67.37402938,1386.746794,healthy
48.68459156,5003.136957,0.498830066,0.336636711,37.79394827,69.86994821,1687.604314,healthy
37.1551107,5000.888915,0.489113146,0.221348853,59.25308329,61.48889025,1189.130565,non_healthy
31.67735811,5000.732198,0.490473186,0.432854786,53.02165515,65.71624152,1148.32766,healthy
38.29136434,5000.875579,0.500541109,0.5603163,44.08735841,72.16681504,1605.365091,non_healthy
42.36848319,5001.414207,0.506095231,0.536986918,42.24058222,59.75474432,1404.479817,healthy
46.84179971,5001.458755,0.505591606,0.905389139,37.38149059,39.74518046,1652.153278,healthy
35.8431122,5001.473877,0.495689682,0.306931325,49.71814825,87.56182889,1300.913626,non_healthy
26.36284481,4997.967752,0.504557936,0.70227088,41.74016137,47.3413136,948.068169,non_healthy
43.65267711,4999.536623,0.503858193,0.321563706,26.80884752,63.03179881,1623.387347,healthy
28.65580716,4998.025774,0.503011552,0.790234691,37.13548474,68.08387202,1159.013011,healthy
42.62513464,5001.011818,0.503777145,0.540944109,41.63874265,65.01946706,1498.9463,healthy
31.94290536,4999.638644,0.50273931,0.705289051,39.87659629,82.50727413,1355.273194,non_healthy
40.17605734,5000.324729,0.50601643,0.864490276,38.19243803,57.22449349,1475.747936,healthy
42.08628775,5001.645525,0.501201712,0.558418274,36.64006413,56.73495272,1616.850708,healthy
37.540031,4999.356297,0.492291419,0.383907842,122.6007429,135.916736,1811.086636,healthy
32.29475484,4997.802429,0.497961349,0.59511787,44.60459265,56.28904514,1192.60118,healthy
45.80157307,5001.198955,0.501973994,0.605161549,41.27255544,46.78715634,1820.823251,healthy
45.39119405,4998.746385,0.499314412,0.686960361,36.88229955,46.3509336,1659.492765,non_healthy
38.49683857,5000.861044,0.497050457,0.834500008,35.48596286,53.98924445,1377.795635,healthy
22.81708116,4999.842713,0.495251892,0.64098146,56.37844039,74.75023959,839.9786371,non_healthy
55.32922106,4996.345535,0.495323658,0.6837188,45.08471408,69.53489009,2084.371601,healthy
24.2911088,5002.20706,0.510156101,0.503892758,46.59716161,71.35230189,1130.056064,non_healthy
27.92937139,5001.036234,0.501562621,0.65624918,34.04110929,64.75366119,1113.233568,healthy
24.68009153,4998.455611,0.503305298,0.589840723,60.16817131,64.89543812,626.1170742,non_healthy
35.25073561,5002.111234,0.502003486,0.694877494,29.68552886,76.01606525,1284.043045,healthy
24.53046154,5000.114158,0.498965824,0.342936029,32.34493357,61.94075237,1123.015783,non_healthy
24.35339263,4999.226566,0.498843952,0.356196887,46.74995094,57.15690604,927.7826262,healthy
26.58602204,5001.120885,0.495144871,1.0489959,39.82551541,51.60257133,853.767188,healthy
46.49635628,4998.923788,0.50243491,0.649887057,40.60103933,53.2548436,1737.685154,healthy
63.31287069,5001.669652,0.497909446,0.371884249,44.27698281,72.94082564,2273.311021,non_healthy
27.77330483,5002.254266,0.497128286,0.788810558,50.80916218,44.55038467,1251.174283,non_healthy
71.85965709,5003.297724,0.507638011,0.406999428,57.35008215,60.97580957,2499.764522,non_healthy
43.81727156,5000.927951,0.501361213,0.250938918,37.44971188,67.18979701,1661.928455,healthy
29.62971965,4996.832378,0.49766774,1.189596004,31.85975345,57.49761981,1182.310253,healthy
40.11301835,5002.218593,0.505502243,1.03082412,44.25592283,82.66992473,1541.277128,non_healthy
32.56000793,4999.035534,0.504531017,0.604684605,34.41150332,73.48549839,1208.840513,healthy
26.15275014,5004.23262,0.497717279,0.5708983,38.54364403,43.92142078,1052.790195,non_healthy
73.16671942,5002.273686,0.497460023,0.364042206,90.9312879,158.7624327,1426.433031,non_healthy
23.97720645,5000.462181,0.50481488,0.661571308,41.62760987,65.40767924,945.3153731,healthy
55.44201572,4999.680354,0.511475869,0.473785419,32.6816581,52.27770427,1997.427165,healthy
30.64962961,5001.121319,0.501451325,0.447206621,39.43176725,58.03469774,1232.441735,non_healthy
43.07702503,5000.347923,0.494570422,0.270713117,28.86405511,67.01561636,1655.13227,healthy
26.28167739,4999.241497,0.504385793,0.133309562,41.12380678,49.70225645,1182.223982,non_healthy
37.20946213,4998.73724,0.491722592,0.499404128,46.7380323,57.04725517,1248.385019,healthy
46.4348869,5003.206717,0.490501732,0.491588861,41.20458548,56.49199065,1595.30189,healthy
45.45768909,5000.192636,0.503109787,0.913871123,37.24032453,77.17917243,1898.798023,non_healthy
30.44075077,5000.953013,0.499236246,0.873234369,103.7660654,127.3327518,1010.784566,healthy
42.05307448,5003.175239,0.497406403,0.265833397,59.50511811,64.35052046,1734.665413,non_healthy
41.04810479,4997.660378,0.503810726,0.490443402,43.49128557,78.69627249,1503.034125,healthy
33.65683561,4998.895362,0.504170864,0.829845145,42.16541718,58.68248195,1327.333904,healthy
20.19357382,4998.064798,0.511976861,0.690507975,56.02615265,61.06705194,872.5984747,non_healthy
17.75970784,5000.890017,0.502293652,0.496935637,36.21302836,33.6853063,649.1607477,healthy
44.5039357,4999.746349,0.499057254,0.32080042,34.66303375,46.83614057,1621.716427,healthy
28.65288491,4999.209119,0.50802987,0.346028056,36.48457071,52.41142704,1196.931285,healthy
27.30622422,4999.624735,0.505336819,0.392024175,46.91958411,59.50488533,1097.281979,healthy
45.52979098,5004.020385,0.499959633,0.558048284,31.60965333,67.82123288,1846.173922,healthy
35.94876498,4999.011327,0.499641853,0.639021796,50.50046109,38.48777739,1325.51955,healthy
33.10265055,5004.894059,0.505023597,0.836426916,40.66215967,48.30854808,1347.209419,healthy
29.24984582,5002.187442,0.502852372,0.874909758,32.91040877,77.58862216,1036.345075,healthy
40.4362291,4995.139065,0.5006646,0.098267518,37.59376563,76.54033647,1483.68217,healthy
33.10635759,4998.548041,0.503965054,0.534725736,35.1913611,75.1260153,1346.89782,non_healthy
44.56630048,4999.114609,0.496733964,0.406684703,122.0582203,152.0493424,1323.978815,non_healthy
50.93897178,5003.121843,0.500566693,0.566077979,35.12977895,75.33363664,1752.879418,non_healthy
47.94935569,4999.120782,0.499925651,0.811289598,30.9152289,60.10362042,1791.251253,healthy
34.18536694,5001.999506,0.497747349,0.364538211,33.38700352,80.23943993,1539.876006,non_healthy
38.11878128,5001.491059,0.509374338,0.978245042,41.33986469,62.95214137,1317.623059,healthy
21.58876554,4997.510215,0.502641818,0.870346091,51.3915884,81.5971654,1120.265283,non_healthy
35.72602817,5004.775992,0.501771132,0.326023936,44.04535291,80.10314021,1438.024877,healthy
25.12615064,5001.702204,0.502828376,0.46508398,52.35472784,61.85326638,948.3616753,healthy
43.17247101,4999.477536,0.495799414,0.353607389,38.06562957,51.81335844,1651.238113,healthy
36.92404266,5001.799713,0.499048547,0.211544654,44.13351989,74.80069203,1350.96877,healthy
31.57167666,4997.329206,0.494862074,0.806276863,64.80900253,48.50215047,1280.157744,non_healthy
47.4313432,5000.104893,0.504596353,0.594979898,43.87019904,61.81870638,1707.080376,healthy
62.64585256,5001.865435,0.492634574,0.62141405,34.39733005,41.99141667,2220.769352,non_healthy
16.17870001,4996.478733,0.503909755,0.462942544,37.76408129,53.46359096,671.7893707,healthy
9.896011109,5000.578476,0.499479393,1.150833984,33.6634132,69.46043493,410.465486,healthy
7.986884141,4999.382827,0.504601992,0.639537921,106.2362798,105.4248661,1199.635713,healthy
36.09895375,5001.673198,0.50492072,0.344858563,39.14795512,75.85687811,1160.698132,healthy
15.44043405,4998.87787,0.506837699,0.501622095,84.01739732,123.2320872,941.7472881,healthy
30.59466164,5001.201196,0.501416102,0.179478711,41.88997295,66.9421349,1161.228113,non_healthy
33.95786545,4997.927692,0.496502219,0.668298421,44.27512289,72.05887303,1240.868622,non_healthy
45.87568547,5001.741386,0.497156669,0.21132158,44.820369,64.30075982,1699.203739,healthy
53.09527246,5000.502113,0.500672101,0.408844417,43.42157649,65.38424264,2015.090851,healthy
43.06565871,5002.05867,0.496505,0.882294697,29.16743405,74.35807668,1568.639635,healthy
37.23021312,5002.538477,0.502626073,0.456384298,33.13863168,66.43127154,1445.182623,healthy
24.89206068,5000.603452,0.503406504,0.236309804,49.75280034,19.92973299,1165.18173,non_healthy
133.7965102,5001.103036,0.505190762,0.435297694,73.7699125,118.3839526,1998.541089,healthy
59.94506244,4999.391605,0.498813601,0.477579266,43.34189471,85.1370287,2233.081493,healthy
31.33431147,4999.383897,0.507142045,0.732029185,38.8415266,87.4206784,1056.538175,healthy
35.51344824,4994.847399,0.500848303,0.559128166,34.42118539,67.31206066,1266.250042,healthy
37.36485053,5004.404283,0.502349017,1.150071105,35.9872816,58.96399371,1473.509593,non_healthy
28.06134025,5001.406012,0.498188568,0.213661266,47.84218745,64.80870944,1395.446098,non_healthy
50.90854563,4999.842516,0.504298948,0.391403902,43.07281542,72.26510869,1914.412355,healthy
12.28314951,5002.670688,0.495680422,0.777121356,28.39474306,57.76006503,810.4010893,non_healthy
32.32773461,5000.567602,0.492414703,1.105910263,52.45218176,85.07898324,1413.316694,non_healthy
39.37336741,5000.417615,0.50262121,0.811872895,51.24435176,43.61975217,1441.212042,healthy
